transaction_id,account_id,customer_name,address,account_type,timestamp,amount,channel,merchant,device_id,ip_country,ip_city,customer_tenure_days,prior_avg_txn_amount,risk_score,flagged,signals,recommended_action,confidence,reasoning,injected_fraud_pattern
TXN000127,ACC001908,Shalini Iyer,"Banjara Hills, Bengaluru - 283489",Savings,2026-06-27T13:11:50.998109,1972.26,Card,LIC Premium,DEV-679038,IN,Bengaluru,863,1766.33,0,False,,,,,
TXN000128,ACC001156,Karan Joshi,"Koramangala, Ahmedabad - 183854",Current,2026-06-11T17:39:06.289989,1578.96,Card,Flipkart,DEV-805284,IN,Ahmedabad,1452,1616.62,0,False,,,,,
TXN000129,ACC000145,Sanjay Pillai,"Andheri West, Pune - 562462",Savings,2026-05-03T12:24:26.171954,45786.09,IMPS,Swiggy,DEV-215233,IN,Pune,352,52217.07,0,False,,,,,
TXN000130,ACC001424,Amit Pillai,"Malviya Nagar, Mumbai - 120155",Salary,2026-06-01T10:34:11.498167,2063.54,UPI,Metro Card Recharge,DEV-697053,IN,Mumbai,204,2918.6,0,False,,,,,
TXN000131,ACC000730,Divya Verma,"Salt Lake, Ahmedabad - 865263",Savings,2026-07-14T16:39:13.449967,12894.82,Card,IRCTC,DEV-263201,IN,Ahmedabad,1693,10187.41,0,False,,,,,
TXN000132,ACC000422,Rajesh Pillai,"Kothrud, Chennai - 133164",Savings,2026-06-02T17:57:15.087957,58360.18,NEFT,BSES Electricity Bill,DEV-999488,IN,Chennai,114,63850.11,0,False,,,,,
TXN000133,ACC000643,Divya Chatterjee,"Indiranagar, Delhi - 441849",Savings,2026-06-26T21:00:57.607358,12153.68,UPI,BSES Electricity Bill,DEV-180251,IN,Delhi,1254,11904.19,0,False,,,,,
TXN000134,ACC001382,Sanjay Nair,"Malviya Nagar, Mumbai - 819575",Current,2026-07-28T19:14:34.010570,31490.23,POS,BSES Electricity Bill,DEV-212358,IN,Mumbai,635,60797.49,0,False,,,,,
TXN000135,ACC001230,Neha Sharma,"Gachibowli, Hyderabad - 412042",Savings,2026-07-06T18:24:20.121353,33684.15,IMPS,Airtel Recharge,DEV-866039,IN,Hyderabad,2003,56937.1,0,False,,,,,
TXN000136,ACC001982,Kavita Kumar,"Ballygunge, Mumbai - 875521",Salary,2026-06-12T14:53:36.700610,304.69,UPI,BigBasket,DEV-755352,IN,Mumbai,1740,316.04,0,False,,,,,
TXN000137,ACC002094,Anjali Desai,"Koramangala, Kolkata - 182485",Salary,2026-05-16T09:01:48.866783,33455.94,UPI,Metro Card Recharge,DEV-479241,IN,Kolkata,44,34998.22,0,False,,,,,
TXN000138,ACC000665,Amit Desai,"Malviya Nagar, Delhi - 846176",Salary,2026-07-01T10:54:30.406493,1453.04,NEFT,School Fee Payment,DEV-222400,IN,Delhi,105,1283.87,0,False,,,,,
TXN000139,ACC001022,Anil Kumar,"Indiranagar, Delhi - 370289",NRI,2026-06-17T01:36:26.664048,8793.95,Card,Airtel Recharge,DEV-888335,IN,Delhi,235,10413.93,20,False,unusual transaction hour (01:00),,,,
TXN000140,ACC000518,Meera Singh,"Banjara Hills, Mumbai - 683707",Savings,2026-07-06T20:25:44.974119,8514.71,POS,Rent Payment - Landlord,DEV-137728,IN,Mumbai,46,6089.27,0,False,,,,,
TXN000141,ACC001288,Arjun Mehta,"Salt Lake, Hyderabad - 107971",Current,2026-07-09T05:09:51.215288,8192.66,UPI,HDFC Credit Card Payment,DEV-964930,IN,Hyderabad,227,11827.84,0,False,,,,,
TXN000142,ACC001583,Anjali Desai,"Indiranagar, Chennai - 855629",Current,2026-06-23T20:44:14.504513,906.39,NEFT,Housing Society Maintenance,DEV-327575,IN,Chennai,301,882.41,0,False,,,,,
TXN000143,ACC000619,Karan Kumar,"Banjara Hills, Chennai - 209940",Savings,2026-07-23T08:57:47.192465,2913.36,POS,Myntra,DEV-539033,IN,Chennai,2279,9359.26,0,False,,,,,
TXN000144,ACC001229,Kavita Iyer,"Gachibowli, Delhi - 380808",Current,2026-06-21T07:23:06.240296,29943.37,IMPS,Local Kirana Store,DEV-779207,IN,Delhi,272,64650.43,0,False,,,,,
TXN000145,ACC001327,Anjali Patel,"Gachibowli, Chennai - 423233",Savings,2026-06-19T15:58:39.624755,39559.35,Card,Salary Credit - Employer,DEV-573404,IN,Chennai,434,47265.16,0,False,,,,,
TXN000146,ACC000787,Ritu Kumar,"Jubilee Hills, Mumbai - 617927",NRI,2026-06-29T11:11:39.484996,504.49,Card,DMart,DEV-306698,IN,Mumbai,671,1427.84,0,False,,,,,
TXN000147,ACC002106,Priya Kumar,"Indiranagar, Delhi - 851280",NRI,2026-05-11T14:55:40.667629,1923.2,UPI,Netflix India,DEV-426158,IN,Delhi,206,1168.47,0,False,,,,,
TXN000148,ACC001096,Karan Gupta,"Banjara Hills, Hyderabad - 375487",Savings,2026-07-27T10:52:04.361363,860.75,UPI,School Fee Payment,DEV-225909,IN,Hyderabad,246,703.96,0,False,,,,,
TXN000149,ACC002100,Deepak Patel,"Salt Lake, Pune - 678565",Savings,2026-06-03T18:24:58.617841,6185.62,IMPS,LIC Premium,DEV-572978,IN,Pune,64,6889.25,0,False,,,,,
TXN000150,ACC000056,Sunita Gupta,"Ballygunge, Mumbai - 876039",Current,2026-05-31T19:17:58.861041,5910.98,UPI,Salary Credit - Employer,DEV-420214,IN,Mumbai,1289,7755.37,0,False,,,,,
TXN000151,ACC000958,Kavita Joshi,"Vasant Kunj, Hyderabad - 658041",Savings,2026-05-24T15:10:15.642224,52672.14,IMPS,Housing Society Maintenance,DEV-397539,IN,Hyderabad,2032,47974.04,0,False,,,,,
TXN000152,ACC000458,Rohit Chatterjee,"Indiranagar, Chennai - 456581",Salary,2026-05-01T15:56:50.607584,16922.89,NEFT,BSES Electricity Bill,DEV-195071,IN,Chennai,861,18587.65,0,False,,,,,
TXN000153,ACC001207,Priya Gupta,"Salt Lake, Bengaluru - 530687",Savings,2026-05-20T08:14:02.121065,626.81,NEFT,Housing Society Maintenance,DEV-208205,IN,Bengaluru,1730,609.64,0,False,,,,,
TXN000154,ACC000188,Meera Bose,"Vasant Kunj, Kolkata - 541557",Salary,2026-06-25T20:45:34.414771,230.74,UPI,BSES Electricity Bill,DEV-275329,IN,Kolkata,116,449.91,0,False,,,,,
TXN000155,ACC001538,Manoj Singh,"Banjara Hills, Pune - 796069",Savings,2026-06-08T15:19:39.354381,1495.17,NEFT,Apollo Pharmacy,DEV-177998,IN,Pune,262,981.3,0,False,,,,,
TXN000156,ACC000360,Karan Rao,"Powai, Chennai - 599284",Savings,2026-07-09T08:58:16.654768,6089.99,NEFT,HDFC Credit Card Payment,DEV-474175,IN,Chennai,175,16857.13,0,False,,,,,
TXN000157,ACC001086,Rajesh Nair,"Koramangala, Bengaluru - 899816",Savings,2026-05-13T13:57:34.100382,1229.45,UPI,Swiggy,DEV-570284,IN,Bengaluru,2070,1450.26,0,False,,,,,
TXN000158,ACC001515,Karan Kumar,"Malviya Nagar, Mumbai - 177525",Salary,2026-07-29T21:26:19.008270,5693.48,UPI,Local Restaurant,DEV-946559,IN,Mumbai,91,6506.52,0,False,,,,,
TXN000159,ACC001259,Manoj Pillai,"Andheri West, Pune - 106829",Current,2026-07-27T22:32:12.416383,1616.4,UPI,Swiggy,DEV-601656,IN,Pune,2449,1326.87,0,False,,,,,
TXN000160,ACC000274,Vikram Iyer,"Gachibowli, Hyderabad - 156688",NRI,2026-05-26T03:06:16.353497,7228.06,IMPS,Metro Card Recharge,DEV-655575,IN,Hyderabad,656,8506.21,20,False,unusual transaction hour (03:00),,,,
TXN000161,ACC000884,Shalini Nair,"Vasant Kunj, Ahmedabad - 837022",Savings,2026-05-09T09:40:50.112887,131053.92,POS,BigBasket,DEV-392089,IN,Ahmedabad,2295,77847.61,0,False,,,,,
TXN000162,ACC002013,Amit Reddy,"Alwarpet, Pune - 362332",NRI,2026-06-25T07:22:24.867324,7417.22,UPI,Petrol Pump - HP,DEV-309501,IN,Pune,46,9069.61,0,False,,,,,
TXN000163,ACC002059,Kavita Mehta,"Alwarpet, Delhi - 788770",NRI,2026-05-22T15:22:04.541323,27392.09,NEFT,Rent Payment - Landlord,DEV-242695,IN,Delhi,1248,16870.89,0,False,,,,,
TXN000164,ACC000255,Vikram Reddy,"Ballygunge, Hyderabad - 164633",Savings,2026-05-03T15:02:24.803468,1262.9,UPI,Local Kirana Store,DEV-977740,IN,Hyderabad,225,1002.4,0,False,,,,,
TXN000165,ACC000365,Rajesh Bose,"Ballygunge, Ahmedabad - 574760",Savings,2026-07-09T18:34:41.025743,768.13,UPI,School Fee Payment,DEV-767830,IN,Ahmedabad,1466,538.4,0,False,,,,,
TXN000166,ACC000230,Amit Mehta,"Aundh, Mumbai - 101533",Savings,2026-06-10T16:34:53.820677,11074.7,NEFT,Uber,DEV-463251,IN,Mumbai,282,16554.17,0,False,,,,,
TXN000167,ACC001052,Pooja Joshi,"Powai, Hyderabad - 169230",Current,2026-06-23T23:24:19.280825,603.42,UPI,BSES Electricity Bill,DEV-323359,IN,Hyderabad,57,763.93,0,False,,,,,
TXN000168,ACC000472,Deepak Bose,"Koramangala, Pune - 593869",Savings,2026-07-23T10:53:42.853344,846.32,UPI,IRCTC,DEV-493774,IN,Pune,196,787.04,0,False,,,,,
TXN000169,ACC001033,Pooja Desai,"Powai, Kolkata - 339465",Savings,2026-06-19T21:12:24.445719,1402.06,NEFT,Ola,DEV-285658,IN,Kolkata,225,2061.6,0,False,,,,,
TXN000170,ACC000594,Neha Pillai,"Aundh, Mumbai - 558245",Savings,2026-06-20T19:23:51.980538,2187.18,UPI,Netflix India,DEV-615346,IN,Mumbai,326,1652.46,0,False,,,,,
TXN000171,ACC000527,Priya Gupta,"HSR Layout, Kolkata - 693616",Savings,2026-05-12T18:40:19.429324,13796.69,Card,Zomato,DEV-380951,IN,Kolkata,1129,14507.52,0,False,,,,,
TXN000172,ACC001748,Anjali Nair,"Ballygunge, Bengaluru - 873048",Savings,2026-07-19T04:40:42.104284,40047.58,UPI,Apollo Pharmacy,DEV-730003,IN,Bengaluru,321,54667.73,20,False,unusual transaction hour (04:00),,,,
TXN000173,ACC001696,Sanjay Reddy,"Malviya Nagar, Hyderabad - 808214",Current,2026-05-07T16:57:12.970785,17941.01,UPI,Flipkart,DEV-347743,IN,Hyderabad,1898,21072.58,0,False,,,,,
TXN000174,ACC001786,Pooja Verma,"Jubilee Hills, Chennai - 165942",Savings,2026-05-11T22:48:19.456108,1758.52,POS,Apollo Pharmacy,DEV-306297,IN,Chennai,181,1563.98,0,False,,,,,
TXN000175,ACC001183,Divya Reddy,"Jubilee Hills, Kolkata - 893516",Salary,2026-06-26T03:32:29.668315,1099.09,UPI,Netflix India,DEV-456705,IN,Kolkata,205,1061.64,20,False,unusual transaction hour (03:00),,,,
TXN000176,ACC000546,Manoj Desai,"Andheri West, Mumbai - 365978",Savings,2026-06-24T07:47:42.122000,31270.08,Card,Netflix India,DEV-803375,IN,Mumbai,578,38029.61,0,False,,,,,
TXN000177,ACC002020,Meera Rao,"Ballygunge, Hyderabad - 125462",Savings,2026-06-29T14:05:20.738430,20641.0,UPI,BigBasket,DEV-447325,IN,Hyderabad,2173,19155.02,0,False,,,,,
TXN000178,ACC002176,Sunita Joshi,"Vasant Kunj, Ahmedabad - 283659",Salary,2026-07-08T07:11:13.623715,7301.47,IMPS,IRCTC,DEV-111298,IN,Ahmedabad,221,9082.78,0,False,,,,,
TXN000179,ACC002056,Anjali Desai,"Andheri West, Pune - 593138",Savings,2026-05-18T18:11:36.423625,667.1,UPI,BSES Electricity Bill,DEV-732404,IN,Pune,1395,620.76,0,False,,,,,
TXN000180,ACC000819,Anjali Gupta,"Jubilee Hills, Mumbai - 608512",Savings,2026-06-28T21:21:37.951294,19911.89,NEFT,Rent Payment - Landlord,DEV-425992,IN,Mumbai,283,25060.41,0,False,,,,,
TXN000181,ACC001038,Anjali Verma,"Salt Lake, Delhi - 557125",Savings,2026-07-15T01:23:10.648046,192.01,UPI,HDFC Credit Card Payment,DEV-187669,IN,Delhi,2285,396.82,20,False,unusual transaction hour (01:00),,,,
TXN000182,ACC001250,Karan Rao,"HSR Layout, Bengaluru - 116539",Current,2026-05-22T22:40:01.882205,16081.8,UPI,Amazon India,DEV-399645,IN,Bengaluru,559,9550.97,0,False,,,,,
TXN000183,ACC001167,Arjun Nair,"Malviya Nagar, Hyderabad - 442475",Savings,2026-07-25T10:23:07.410627,659.12,UPI,DMart,DEV-932839,IN,Hyderabad,1834,728.58,0,False,,,,,
TXN000184,ACC001898,Pooja Bose,"Alwarpet, Kolkata - 634853",Savings,2026-07-22T13:12:28.681628,68226.98,POS,IRCTC,DEV-323479,IN,Kolkata,1590,60318.02,0,False,,,,,
TXN000185,ACC001588,Arjun Joshi,"Aundh, Ahmedabad - 765432",Savings,2026-07-12T07:29:20.254606,148.93,NEFT,Housing Society Maintenance,DEV-209935,IN,Ahmedabad,1409,323.64,0,False,,,,,
TXN000186,ACC001614,Deepak Kumar,"Ballygunge, Delhi - 214856",Savings,2026-07-24T16:31:20.927281,755.19,IMPS,Swiggy,DEV-559613,IN,Delhi,2413,761.53,0,False,,,,,
TXN000187,ACC001484,Manoj Joshi,"Salt Lake, Hyderabad - 132377",Savings,2026-05-19T09:37:08.320513,12851.86,NEFT,Myntra,DEV-444788,IN,Hyderabad,1216,9834.03,0,False,,,,,
TXN000188,ACC001023,Deepak Verma,"Vasant Kunj, Kolkata - 128996",Salary,2026-07-10T09:27:06.085832,461.1,POS,Salary Credit - Employer,DEV-442737,IN,Kolkata,60,503.32,0,False,,,,,
TXN000189,ACC001153,Sanjay Chatterjee,"HSR Layout, Bengaluru - 496283",Salary,2026-06-19T07:52:03.343202,69814.39,Card,Housing Society Maintenance,DEV-170557,IN,Bengaluru,279,63680.93,0,False,,,,,
TXN000190,ACC000591,Priya Chatterjee,"Aundh, Kolkata - 667273",Salary,2026-05-18T15:05:42.223157,11492.09,NEFT,Housing Society Maintenance,DEV-344131,IN,Kolkata,975,10122.02,0,False,,,,,
TXN000191,ACC002185,Karan Joshi,"Kothrud, Kolkata - 857661",Salary,2026-07-22T18:10:22.650829,2843.94,NEFT,Apollo Pharmacy,DEV-708325,IN,Kolkata,692,2579.89,0,False,,,,,
TXN000192,ACC000479,Rohit Desai,"Powai, Mumbai - 757776",Salary,2026-06-23T17:40:52.469080,61527.74,UPI,Apollo Pharmacy,DEV-764170,IN,Mumbai,932,55742.71,0,False,,,,,
TXN000193,ACC001343,Anjali Chatterjee,"Malviya Nagar, Chennai - 835908",Salary,2026-06-06T11:14:56.000637,2113.6,NEFT,Ola,DEV-346636,IN,Chennai,44,1729.31,0,False,,,,,
TXN000194,ACC000256,Ritu Mehta,"Ballygunge, Ahmedabad - 347088",Savings,2026-05-08T10:54:23.783304,8462.47,UPI,Apollo Pharmacy,DEV-661527,IN,Ahmedabad,206,12930.36,0,False,,,,,
TXN000195,ACC001545,Karan Mehta,"Indiranagar, Mumbai - 724205",Current,2026-07-04T00:50:42.591756,7914.88,Card,Local Kirana Store,DEV-122642,IN,Mumbai,2097,7692.35,0,False,,,,,
TXN000196,ACC002070,Shalini Singh,"Salt Lake, Hyderabad - 862795",Savings,2026-06-04T02:03:46.226359,34415.51,UPI,IRCTC,DEV-284264,IN,Hyderabad,343,12088.6,38,False,amount 2.8x above account average; unusual transaction hour (02:00),,,,odd_hour_high_amount
TXN000197,ACC002000,Pooja Mehta,"Jubilee Hills, Ahmedabad - 318395",Savings,2026-07-29T12:28:33.262781,30753.14,UPI,Netflix India,DEV-498909,IN,Ahmedabad,1870,31621.29,0,False,,,,,
TXN000198,ACC002130,Sanjay Singh,"Aundh, Ahmedabad - 461352",Salary,2026-07-02T12:38:26.615684,797.7,Card,IRCTC,DEV-185103,IN,Ahmedabad,1698,802.5,0,False,,,,,
TXN000199,ACC001268,Meera Kumar,"Banjara Hills, Mumbai - 514804",NRI,2026-06-16T07:56:28.660561,125020.24,UPI,Local Kirana Store,DEV-438713,IN,Mumbai,1580,77480.46,0,False,,,,,
TXN000200,ACC001764,Pooja Verma,"Indiranagar, Chennai - 101526",Savings,2026-06-16T15:00:09.351407,83579.44,POS,Local Kirana Store,DEV-933393,IN,Chennai,210,67906.3,0,False,,,,,
TXN000201,ACC000707,Kavita Reddy,"HSR Layout, Chennai - 812049",Savings,2026-06-04T15:05:01.759246,7647.23,Card,Apollo Pharmacy,DEV-218733,IN,Chennai,911,7495.39,0,False,,,,,
TXN000202,ACC001046,Karan Chatterjee,"Alwarpet, Kolkata - 869077",NRI,2026-05-24T03:12:23.609299,4340.69,IMPS,Netflix India,DEV-541597,IN,Kolkata,1294,10144.5,20,False,unusual transaction hour (03:00),,,,
TXN000203,ACC000054,Ritu Reddy,"Andheri West, Bengaluru - 364742",Salary,2026-05-19T06:56:09.293235,10974.65,IMPS,HDFC Credit Card Payment,DEV-457256,IN,Bengaluru,94,9462.83,0,False,,,,,
TXN000204,ACC000963,Amit Kumar,"Andheri West, Kolkata - 899248",NRI,2026-06-22T12:18:45.314203,41458.84,IMPS,Rent Payment - Landlord,DEV-512658,IN,Kolkata,1731,35021.1,0,False,,,,,
TXN000205,ACC000272,Rajesh Singh,"Alwarpet, Delhi - 234159",Salary,2026-07-18T07:04:12.129538,2221.43,UPI,Airtel Recharge,DEV-408054,IN,Delhi,2442,1721.75,0,False,,,,,
TXN000206,ACC000354,Sanjay Rao,"Alwarpet, Delhi - 880762",Savings,2026-05-25T12:39:34.761741,5482.22,IMPS,Apollo Pharmacy,DEV-599687,IN,Delhi,560,4123.44,0,False,,,,,
TXN000207,ACC000167,Vikram Nair,"Salt Lake, Chennai - 416422",Savings,2026-05-26T22:47:19.641502,64078.43,NEFT,Salary Credit - Employer,DEV-726962,IN,Chennai,938,52447.17,0,False,,,,,
TXN000208,ACC002106,Priya Kumar,"Indiranagar, Delhi - 851280",NRI,2026-07-27T08:35:24.333943,1281.3,UPI,Rent Payment - Landlord,DEV-426158,IN,Delhi,206,1168.47,0,False,,,,,
TXN000209,ACC001608,Amit Sharma,"Koramangala, Bengaluru - 779420",Savings,2026-06-03T08:03:39.156880,1062.52,UPI,HDFC Credit Card Payment,DEV-478059,IN,Bengaluru,1288,727.64,0,False,,,,,
TXN000210,ACC000357,Pooja Chatterjee,"Vasant Kunj, Kolkata - 566509",Savings,2026-07-03T17:19:12.945506,62387.25,UPI,Local Restaurant,DEV-380465,IN,Kolkata,66,57445.85,0,False,,,,,
TXN000211,ACC002052,Sanjay Pillai,"Indiranagar, Chennai - 335832",Salary,2026-06-15T15:42:52.018209,10002.71,IMPS,DMart,DEV-640948,IN,Chennai,1358,9817.9,0,False,,,,,
TXN000212,ACC000585,Manoj Desai,"Ballygunge, Kolkata - 686120",Salary,2026-05-08T17:38:29.280652,1042.32,UPI,Apollo Pharmacy,DEV-487233,IN,Kolkata,71,964.8,0,False,,,,,
TXN000213,ACC000940,Manoj Patel,"Ballygunge, Bengaluru - 750033",Current,2026-05-21T03:58:48.833054,38263.77,IMPS,Zomato,DEV-335082,IN,Bengaluru,1935,56367.1,20,False,unusual transaction hour (03:00),,,,
TXN000214,ACC001121,Pooja Desai,"Andheri West, Kolkata - 301961",Savings,2026-06-02T21:40:53.497382,5377.06,IMPS,Rent Payment - Landlord,DEV-918551,IN,Kolkata,1288,11780.82,0,False,,,,,
TXN000215,ACC000482,Kavita Joshi,"Jubilee Hills, Pune - 881206",Savings,2026-05-16T19:18:09.124608,47616.21,IMPS,Netflix India,DEV-836984,IN,Pune,931,46102.08,0,False,,,,,
TXN000216,ACC000672,Anil Chatterjee,"Jubilee Hills, Chennai - 205043",Salary,2026-06-02T20:21:42.179128,3253.77,Card,LIC Premium,DEV-473323,IN,Chennai,205,1893.78,0,False,,,,,
TXN000217,ACC001892,Deepak Patel,"Ballygunge, Hyderabad - 786243",Salary,2026-07-03T22:17:34.702369,18419.31,IMPS,Housing Society Maintenance,DEV-110928,IN,Hyderabad,140,13813.23,0,False,,,,,
TXN000218,ACC000707,Kavita Reddy,"HSR Layout, Chennai - 812049",Savings,2026-06-22T11:03:11.846660,7471.74,UPI,BSES Electricity Bill,DEV-218733,IN,Chennai,911,7495.39,0,False,,,,,
TXN000219,ACC001381,Priya Gupta,"Vasant Kunj, Hyderabad - 548263",Salary,2026-05-27T16:21:21.163704,36564.14,IMPS,Flipkart,DEV-476925,IN,Hyderabad,639,31516.67,0,False,,,,,
TXN000220,ACC001052,Pooja Joshi,"Powai, Hyderabad - 169230",Current,2026-07-22T19:30:41.902668,464.55,UPI,BigBasket,DEV-323359,IN,Hyderabad,57,763.93,0,False,,,,,
TXN000221,ACC000141,Arjun Desai,"Jubilee Hills, Chennai - 251275",Savings,2026-05-12T13:27:15.980387,9242.9,UPI,Myntra,DEV-684929,IN,Chennai,173,7120.75,0,False,,,,,
TXN000222,ACC000642,Rajesh Mehta,"Salt Lake, Mumbai - 265603",Current,2026-07-25T19:04:51.658198,726.91,POS,Salary Credit - Employer,DEV-512668,IN,Mumbai,2134,892.4,0,False,,,,,
TXN000223,ACC001075,Sanjay Nair,"Salt Lake, Kolkata - 319630",Salary,2026-07-10T17:40:28.431925,14279.32,Card,Myntra,DEV-487982,IN,Kolkata,204,14615.6,0,False,,,,,
TXN000224,ACC000575,Sunita Gupta,"Aundh, Chennai - 244464",Savings,2026-06-21T13:30:50.640405,1924.82,NEFT,Local Kirana Store,DEV-261790,IN,Chennai,1008,1474.69,0,False,,,,,
TXN000225,ACC000531,Vikram Nair,"Gachibowli, Delhi - 859414",Savings,2026-06-04T16:42:34.546134,9803.6,UPI,Petrol Pump - HP,DEV-804299,IN,Delhi,1650,13707.47,0,False,,,,,
TXN000226,ACC000274,Vikram Iyer,"Gachibowli, Hyderabad - 156688",NRI,2026-06-19T10:48:14.134621,4564.36,NEFT,HDFC Credit Card Payment,DEV-655575,IN,Hyderabad,656,8506.21,0,False,,,,,
TXN000227,ACC001142,Rajesh Singh,"Koramangala, Delhi - 206441",Savings,2026-05-21T18:32:57.459243,945.79,IMPS,Metro Card Recharge,DEV-731907,IN,Delhi,1545,1895.63,0,False,,,,,
TXN000228,ACC001973,Priya Reddy,"Koramangala, Delhi - 444722",Savings,2026-06-16T16:54:16.172971,5012.24,IMPS,School Fee Payment,DEV-616782,IN,Delhi,1530,7477.33,0,False,,,,,
TXN000229,ACC002079,Shalini Pillai,"HSR Layout, Hyderabad - 286591",Savings,2026-06-09T21:52:42.439519,25509.16,NEFT,Housing Society Maintenance,DEV-885792,IN,Hyderabad,239,23821.44,0,False,,,,,
TXN000230,ACC000015,Divya Chatterjee,"Aundh, Kolkata - 544154",Salary,2026-05-23T03:06:28.433913,6764.69,UPI,Rent Payment - Landlord,DEV-790993,IN,Kolkata,322,1612.31,55,True,amount 4.2x above account average; unusual transaction hour (03:00),Clear,85,"Rent payment is a typical high-value transaction, and while the 3 AM timing is unusual, it is likely a scheduled or delayed transfer.",odd_hour_high_amount
TXN000231,ACC000302,Arjun Kumar,"Kothrud, Mumbai - 409477",Savings,2026-05-27T16:03:28.361918,3552.9,NEFT,Rent Payment - Landlord,DEV-253541,IN,Mumbai,1183,4092.16,0,False,,,,,
TXN000232,ACC001574,Priya Singh,"Powai, Delhi - 721109",Savings,2026-06-05T15:38:27.959717,1166.69,Card,Local Kirana Store,DEV-643490,IN,Delhi,2373,1343.2,0,False,,,,,
TXN000233,ACC000161,Anil Gupta,"Gachibowli, Mumbai - 366817",Current,2026-05-09T09:29:05.945949,3500.64,IMPS,Swiggy,DEV-858414,IN,Mumbai,2066,9264.36,0,False,,,,,
TXN000234,ACC001080,Divya Sharma,"Salt Lake, Hyderabad - 494273",Savings,2026-06-07T05:37:18.850525,71469.5,UPI,Local Kirana Store,DEV-937653,IN,Hyderabad,360,72510.16,0,False,,,,,
TXN000235,ACC000261,Pooja Sharma,"HSR Layout, Ahmedabad - 381631",Savings,2026-05-20T22:08:47.376443,301.75,UPI,Local Restaurant,DEV-151685,IN,Ahmedabad,954,269.81,0,False,,,,,
TXN000236,ACC000022,Neha Chatterjee,"Aundh, Pune - 398830",Salary,2026-05-19T15:19:05.038982,13243.11,UPI,Netflix India,DEV-172132,IN,Pune,318,8576.5,0,False,,,,,
TXN000237,ACC001716,Rajesh Nair,"Gachibowli, Delhi - 861384",Savings,2026-07-13T20:09:44.801544,2752.71,IMPS,Myntra,DEV-282851,IN,Delhi,2416,6068.38,0,False,,,,,
TXN000238,ACC000547,Karan Iyer,"HSR Layout, Ahmedabad - 455652",Savings,2026-06-10T08:44:17.094998,9114.68,UPI,Rent Payment - Landlord,DEV-278117,IN,Ahmedabad,232,9274.29,0,False,,,,,
TXN000239,ACC000316,Pooja Gupta,"Salt Lake, Hyderabad - 884645",Savings,2026-07-23T06:57:29.096432,50438.63,UPI,Swiggy,DEV-189261,IN,Hyderabad,314,40615.31,0,False,,,,,
TXN000240,ACC002091,Priya Rao,"Jubilee Hills, Mumbai - 133888",Salary,2026-05-28T20:21:53.311733,129.19,UPI,BigBasket,DEV-162280,IN,Mumbai,182,770.76,0,False,,,,,
TXN000241,ACC001586,Kavita Bose,"Powai, Bengaluru - 632737",Savings,2026-06-11T16:45:42.373083,879.44,POS,Local Kirana Store,DEV-792085,IN,Bengaluru,779,722.32,0,False,,,,,
TXN000242,ACC000651,Arjun Pillai,"Andheri West, Chennai - 170601",Savings,2026-05-20T17:58:00.504336,6053.5,NEFT,Rent Payment - Landlord,DEV-781516,IN,Chennai,235,7964.09,0,False,,,,,
TXN000243,ACC001836,Sunita Iyer,"Powai, Kolkata - 787512",Salary,2026-05-24T20:36:00.824114,78085.6,UPI,DMart,DEV-774837,IN,Kolkata,200,66292.26,0,False,,,,,
TXN000244,ACC000815,Karan Sharma,"Gachibowli, Ahmedabad - 530187",Salary,2026-07-01T17:01:40.924660,11087.51,UPI,Housing Society Maintenance,DEV-548443,IN,Ahmedabad,2175,10907.12,0,False,,,,,
TXN000245,ACC001417,Sanjay Rao,"HSR Layout, Chennai - 345165",Current,2026-07-24T15:51:53.315384,218.17,IMPS,BSES Electricity Bill,DEV-525850,IN,Chennai,2188,297.17,0,False,,,,,
TXN000246,ACC001859,Pooja Desai,"Ballygunge, Delhi - 712951",Salary,2026-06-08T07:37:01.647303,7569.38,IMPS,Metro Card Recharge,DEV-328783,IN,Delhi,222,5202.33,0,False,,,,,
TXN000247,ACC001289,Sanjay Nair,"Salt Lake, Mumbai - 646877",Savings,2026-07-16T21:33:48.417386,3115.98,NEFT,IRCTC,DEV-272820,IN,Mumbai,91,3471.56,0,False,,,,,
TXN000248,ACC000851,Karan Joshi,"Malviya Nagar, Bengaluru - 631333",Savings,2026-06-26T19:04:36.278891,41230.61,IMPS,Netflix India,DEV-140372,IN,Bengaluru,352,30123.71,0,False,,,,,
TXN000249,ACC002142,Deepak Reddy,"Koramangala, Chennai - 798670",Current,2026-07-12T17:40:25.861949,9017.59,POS,BSES Electricity Bill,DEV-970460,IN,Chennai,375,12097.9,0,False,,,,,
TXN000250,ACC001773,Kavita Bose,"Andheri West, Bengaluru - 428769",Current,2026-05-08T13:16:41.044428,56408.06,UPI,LIC Premium,DEV-266652,IN,Bengaluru,821,66916.83,0,False,,,,,
TXN000251,ACC001609,Meera Chatterjee,"Ballygunge, Mumbai - 384790",Salary,2026-05-01T12:06:17.355952,63115.45,UPI,Local Kirana Store,DEV-865906,IN,Mumbai,1244,62616.94,0,False,,,,,
TXN000252,ACC001889,Deepak Sharma,"Banjara Hills, Delhi - 466901",Savings,2026-06-05T09:46:22.834264,467.61,NEFT,Local Restaurant,DEV-508556,IN,Delhi,43,593.21,0,False,,,,,
